callsign,origin,destination,aircraft_type,time,cargo
UAL219,KORD,PHNL,B78X,09:30,false
RPA3461,KPIT,KORD,E75L,09:30,false
SKW5748,KTVC,KORD,E75L,09:30,false
SKW5853,KXNA,KORD,CRJ7,09:30,false
UAL1857,KFSD,KORD,A320,09:31,false
SKW4676,KMBS,KORD,CRJ2,09:31,false
SKW5004,KORD,KALB,CRJ7,09:31,false
UAL1297,KRDU,KORD,B738,09:31,false
GJS4480,KHSV,KORD,CRJ7,09:33,false
SKW5491,CYWG,KORD,E75L,09:34,false
UAL1355,KCLE,KORD,B738,09:34,false
UAL1811,KPHL,KORD,B738,09:34,false
SKW5811,KRAP,KORD,E75L,09:34,false
ENY3894,KCVG,KORD,E75L,09:35,false
UAL786,KICT,KORD,A319,09:35,false
SKW5501,KLIT,KORD,E75L,09:35,false
SKW5910,KLNK,KORD,CRJ7,09:35,false
ENY3786,KORD,KDAY,E170,09:35,false
ENY4190,KORD,KTVC,E170,09:35,false
GJS4183,KSTL,KORD,CRJ7,09:35,false
UAL466,KCMH,KORD,A320,09:36,false
UAL1775,KIAD,KORD,A21N,09:36,false
AAL3331,KORD,KJAC,A319,09:36,false
SKW5364,KOKC,KORD,E75L,09:37,false
UAL1332,KSAT,KORD,B738,09:38,false
RPA3696,KSDF,KORD,E75L,09:38,false
UAL1878,KAUS,KORD,B39M,09:39,false
RPA3632,KSAV,KORD,E75L,09:39,false
SKW5609,KCOU,KORD,CRJ7,09:40,false
UAL2287,KDSM,KORD,B739,09:40,false
AAL3052,KORD,KDFW,B738,09:40,false
ENY3520,KORD,KFAR,E170,09:40,false
ENY3766,KORD,KRAP,E75L,09:40,false
ENY4135,KORD,KTUL,E75L,09:40,false
SKW5014,KORD,KTYS,CRJ7,09:40,false
GJS4421,KSGF,KORD,CRJ7,09:40,false
THY67C,LTFM,KORD,B789,09:40,false
KAL037,RKSI,KORD,B77W,09:40,true
GJS4449,KBHM,KORD,CRJ7,09:41,false
UAL2465,KBNA,KORD,B737,09:41,false
ENY3718,KORD,KMSO,E75L,09:41,false
UAL1377,KDEN,KORD,A21N,09:42,false
AAL1106,KDFW,KORD,A21N,09:42,false
AAL2398,KORD,KDCA,A319,09:42,false
JBU906,KORD,KJFK,A320,09:42,false
UAL1061,KDCA,KORD,B38M,09:43,false
UAL2488,KEWR,KORD,B39M,09:43,false
UAL623,KLGA,KORD,B738,09:44,false
UAL763,CYYZ,KORD,B738,09:45,false
GJS4190,KATW,KORD,CRJ7,09:45,false
SKW5790,KCOS,KORD,E75L,09:45,false
RPA3497,KCVG,KORD,E75L,09:45,false
SKW5272,KFWA,KORD,CRJ2,09:45,false
UAL1491,KMCI,KORD,B738,09:45,false
UAL1933,KOMA,KORD,B739,09:45,false
ENY3606,KORD,CYYZ,E75L,09:45,false
DAL1178,KORD,KATL,B739,09:45,false
ENY3430,KORD,KBIS,E75L,09:45,false
AAL1833,KORD,KGPI,B738,09:45,false
RPA4484,KORD,KPIT,E75L,09:45,false
AAL1717,KORD,CYVR,B738,09:47,false
UAL1695,KDFW,KORD,B39M,09:50,false
ACA504,KORD,CYYZ,BCS3,09:50,false
RPA4356,KJFK,KORD,E75L,09:59,false
AAL3018,KMCO,KORD,B38M,09:59,false
SKW4673,KALB,KORD,E75L,10:00,false
SKW5016,KCMX,KORD,CRJ2,10:00,false
RPA4360,KDCA,KORD,E75S,10:00,false
SKW5402,KMKE,KORD,CRJ2,10:00,false
ENY3455,KORD,KCID,E75L,10:00,false
ENY3476,KORD,KCMI,E170,10:00,false
UAL1381,KORD,KDCA,B737,10:00,false
AAL1744,KORD,KDEN,B738,10:00,false
ENY3862,KORD,KHXD,E75L,10:00,false
AAL1915,KORD,KIAH,B738,10:00,false
SKW5007,KORD,KICT,CRJ7,10:00,false
EDV4725,KORD,KJFK,CRJ9,10:00,false
AAL2486,KORD,KSAT,A319,10:00,false
AAL2867,KORD,KTUS,B738,10:00,false
ASA1825,KORD,PANC,B739,10:00,false
UAL2804,KTPA,KORD,B39M,10:00,false
AAL2389,KORD,CYYC,B738,10:02,false
SKW5071,KSUX,KORD,CRJ2,10:02,false
UAL669,KORD,KLGA,B738,10:03,false
SKW6263,KMKE,KORD,CRJ7,10:05,false
ENY3428,KORD,KBIL,E75L,10:05,false
ENY3649,KORD,KLSE,E170,10:05,false
AAL1474,KORD,KMIA,B738,10:05,false
AAL2482,KORD,KSAN,A321,10:05,false
AAL2616,KORD,KSLC,B738,10:05,false
AAL492,KORD,MMUN,A321,10:05,false
JBU311,KBOS,KORD,BCS3,10:06,false
DAL1147,KATL,KORD,B739,10:10,false
SKW6261,KORD,KCVG,CRJ7,10:10,false
AAL2250,KORD,KEWR,B738,10:10,false
ENY3698,KORD,KMLI,E170,10:10,false
THY6039,KORD,SEQM,B77L,10:10,true
UAL1834,KBOS,KORD,B739,10:12,false
ETH575,KORD,HAAB,B788,10:15,false
SKW4955,KORD,KCOS,CRJ7,10:15,false
JZA477,CYUL,KORD,E75S,10:16,false
FFT2792,KORD,KMCO,A20N,10:16,false
AAL3079,KORD,KPHX,A321,10:16,false
UAL2182,KIAH,KORD,B39M,10:20,false
AAL388,KORD,KLGA,B38M,10:20,false
EVA642,PANC,KORD,B77L,10:20,true
DAL2985,KLGA,KORD,BCS3,10:23,false
VTE3051,KMWA,KORD,CRJ2,10:25,false
GJS4460,KORD,KATW,CRJ7,10:25,false
GJS4382,KORD,KBUF,CRJ7,10:25,false
SKW4645,KORD,KFWA,CRJ2,10:25,false
GJS4570,KORD,KHSV,CRJ7,10:25,false
UAL2638,KORD,KIAH,B39M,10:25,false
SKW5218,KORD,KMCI,E75L,10:25,false
SKW5684,KORD,KMSP,E75L,10:25,false
UAL1850,KORD,KMSY,B739,10:25,false
SKW753Z,KORD,KOMA,E75L,10:25,false
UAL2822,KORD,KPHX,B738,10:25,false
SKW5285,KORD,KSBN,CRJ2,10:25,false
UAL543,KORD,KSFO,B753,10:25,false
GJS4568,KORD,KUNV,CRJ7,10:25,false
GTI3037,PANC,KORD,B77L,10:25,true
RPA3450,KORD,KCLT,E75L,10:26,false
AAL16R,KORD,KLAS,B738,10:26,false
GJS4557,KGRB,KORD,CRJ7,10:27,false
SKW6055,KLNS,KORD,CRJ2,10:27,false
DAL2570,KORD,KBOS,B738,10:28,false
UAL2684,KORD,KATL,A319,10:29,false
AAL1650,KORD,KBNA,A319,10:29,false
UAL2389,KORD,KCLE,B739,10:29,false
UAL441,KORD,KDFW,B738,10:29,false
SKW4798,KORD,KMDT,CRJ2,10:29,false
AAL3027,KCHS,KORD,B738,10:30,false
SKW6363,KCLE,KORD,CRJ7,10:30,false
SKW6391,KGRR,KORD,CRJ7,10:30,false
ENY3564,KGSP,KORD,E170,10:30,false
VTE3020,KMBL,KORD,E135,10:30,false
ENY4018,KMSN,KORD,E75L,10:30,false
ENY3722,KMSY,KORD,E75L,10:30,false
MSR948,KORD,HECA,A359,10:30,false
UAL1606,KORD,KBOS,B39M,10:30,false
AAL1645,KORD,KBZN,B38M,10:30,false
ENY3498,KORD,KDTW,E75L,10:30,false
UAL1044,KORD,KLAX,A21N,10:30,false
DAL2917,KORD,KLGA,BCS3,10:30,false
AAL2066,KORD,KMCO,B738,10:30,false
UAL2771,KORD,KPIT,B737,10:30,false
AAL2520,KORD,KSEA,B38M,10:30,false
SKW6037,KORD,KTYS,CRJ7,10:30,false
AAL1327,KSLC,KORD,B738,10:30,false
SKW5574,KORD,CYHZ,E75L,10:32,false
UAL2401,KORD,MYNN,B738,10:32,false
UAL1620,KORD,KMIA,B739,10:33,false
UAL1659,KORD,MMUN,B39M,10:33,false
VTE3010,KBRL,KORD,E145,10:35,false
SKW6493,KOKC,KORD,CRJ7,10:35,false
RPA3653,KORD,CYQB,E75L,10:35,false
GJS4380,KORD,KBHM,CRJ7,10:35,false
AAL1563,KORD,KBOS,B738,10:35,false
RPA3646,KORD,KCHS,E75L,10:35,false
SKW4648,KORD,KCVG,E75L,10:35,false
SKW5839,KORD,KGRB,CRJ2,10:35,false
SKW5968,KORD,KIND,E75L,10:35,false
SKW318J,KORD,KMSN,E75L,10:35,false
RPA3704,KORD,KRIC,E75L,10:35,false
UAL1102,KORD,KRSW,A21N,10:35,false
RPA4633,KRDU,KORD,E75S,10:35,false
ENY4104,KSTL,KORD,E75L,10:36,false
ENY3489,KCVG,KORD,E170,10:37,false
SKW3673,KDTW,KORD,CRJ9,10:37,false
AAL589,KLGA,KORD,B738,10:37,false
UAL2414,KORD,KBNA,B39M,10:37,false
UAL8197,KORD,KGRR,B739,10:37,false
AAL465,KMCO,KORD,A321,10:38,false
UAL2672,KORD,KPNS,B738,10:38,false
AAL2095,KPHL,KORD,B738,10:38,false
GTI6091,EBLG,KORD,B744,10:39,true
SKW4664,KBDL,KORD,E75L,10:40,false
UAL2849,KORD,KCMH,B738,10:40,false
GJS4502,KORD,KLEX,CRJ7,10:40,false
UAL1355,KORD,KSTL,B38M,10:40,false
JAL55,KORD,RJAA,B788,10:40,false
VTE3093,KOWB,KORD,CRJ2,10:40,false
SKW5629,KSDF,KORD,CRJ7,10:40,false
RPA3457,KORD,CYOW,E75L,10:41,false
SKW519Y,KORD,KCAK,CRJ2,10:41,false
SKW484C,KORD,KEAR,CRJ2,10:42,false
UAL2427,KORD,KJAX,A320,10:42,false
UAL2631,KORD,KSAV,B737,10:42,false
RPA4480,KPIT,KORD,E75L,10:42,false
SKW482Y,KORD,CYYZ,E75L,10:43,false
SKW4969,KDSM,KORD,CRJ7,10:44,false
SKW5027,KDEC,KORD,CRJ2,10:45,false
RPA4809,KORD,KDCA,E75S,10:45,false
RPA3581,KORD,KHXD,E75L,10:45,false
SKW5344,KORD,KMBS,CRJ2,10:45,false
SKW4703,KORD,KPVD,E75L,10:45,false
UAL2807,KORD,KTVC,A320,10:45,false
SKW5473,KORD,KECP,E75L,10:47,false
UAL2616,KORD,KRDU,B38M,10:48,false
SKW5213,KCAK,KORD,CRJ2,10:49,false
UAL2774,KDCA,KORD,A320,10:50,false
SKW5756,KORD,KDTW,E75L,10:50,false
SKW6417,KORD,KIDA,CRJ7,10:50,false
UAL2653,KORD,KBWI,B39M,10:51,false
UAL1856,KORD,KEWR,B39M,10:51,false
SKW5020,KJLN,KORD,CRJ2,10:52,false
SKW5572,KSTL,KORD,E75L,10:52,false
UAL581,KORD,KDEN,A21N,10:54,false
RPA3690,KORD,KEYW,E75L,10:55,false
VIV186,MMMX,KORD,A20N,10:55,false
UAL1057,KLGA,KORD,B738,10:56,false
JBU312,KORD,KBOS,BCS3,10:56,false
GJS4470,KLEX,KORD,CRJ7,10:58,false
AAL1726,KAUS,KORD,B738,10:59,false
AAL1431,KMIA,KORD,B738,10:59,false
UAL279,KORD,KFLL,B739,10:59,false
UAL945,EDDF,KORD,B78X,11:00,false
ENY3973,KBNA,KORD,E170,11:00,false
AAL1239,KBOS,KORD,B738,11:00,false
AAL1038,KCLT,KORD,B738,11:00,false
AAL2771,KDEN,KORD,B738,11:00,false
ENY4103,KDTW,KORD,E170,11:00,false
RPA4443,KIND,KORD,E75L,11:00,false
UAL786,KORD,KBTV,B738,11:00,false
AAL2222,KORD,KDFW,A321,11:00,false
SKW5234,KORD,KFNT,CRJ7,11:00,false
RPA4350,KORD,KJFK,E75S,11:00,false
UAL2440,KORD,KLAS,A21N,11:00,false
AAL2059,KORD,KLGA,B738,11:00,false
UAL1775,KORD,KLGA,B738,11:00,false
UAL2008,KORD,KMCO,A21N,11:00,false
UAL1332,KORD,KMYR,A319,11:00,false
UAL2804,KORD,KPWM,B38M,11:00,false
SKW5467,KORD,KSDF,CRJ7,11:00,false
AAL3008,KPHX,KORD,B738,11:00,false
ENY3741,KPIA,KORD,E75L,11:00,false
SKW6209,KSAF,KORD,CRJ7,11:00,false
JAL10,RJTT,KORD,B77W,11:00,false
UAL1617,KIAH,KORD,B739,11:01,false
UAL2195,KORD,KBDL,B738,11:03,false
UAL2290,KEWR,KORD,B739,11:04,false
UAL958,EGLL,KORD,B763,11:05,false
SKW4953,KCMH,KORD,CRJ7,11:05,false
RPA3534,KIND,KORD,E75L,11:05,false
SKW6250,KMCI,KORD,CRJ7,11:05,false
JZA480,KORD,CYUL,E75S,11:05,false
VTE3052,KORD,KMWA,CRJ2,11:05,false
AAL2550,KORD,KSFO,A21N,11:05,false
UAL1869,KORD,KIAD,B739,11:07,false
SKW5075,KORD,KLNS,CRJ2,11:07,false
RPA4413,KBUF,KORD,E75S,11:09,false
AAL1059,KDFW,KORD,A321,11:10,false
ENY3872,KELP,KORD,E75L,11:10,false
VTE3027,KORD,KMBL,E145,11:10,false
UAL2287,KORD,KSRQ,B39M,11:10,false
ENY3546,KGRB,KORD,E170,11:11,false
SKW5823,KOKC,KORD,E75L,11:11,false
ENY3839,KXNA,KORD,E170,11:11,false
SKW5981,KFWA,KORD,CRJ2,11:15,false
GJS4426,KGSO,KORD,CRJ7,11:15,false
SKW5036,KMCW,KORD,CRJ2,11:15,false
UAL2668,KORD,KDCA,B738,11:15,false
ENY3415,KORD,KGRB,E75L,11:15,false
ENY3744,KORD,KGSO,E170,11:15,false
VTE3068,KORD,KIRK,CRJ2,11:15,false
SKW6249,KORD,KMCI,CRJ7,11:16,false
UAL202,KAUS,KORD,B738,11:17,false
SKW4954,KORD,KCMH,CRJ7,11:18,false
UAL1834,KORD,KTPA,B39M,11:19,false
UAL2298,CYUL,KORD,B38M,11:20,false
DAL1147,KORD,KATL,B739,11:20,false
VTE3094,KORD,KOWB,CRJ2,11:20,false
RPA3617,CYYZ,KORD,E75L,11:21,false
ENY3437,KORD,KMSN,E170,11:22,false
SKW317H,KORD,KPAH,CRJ7,11:22,false
GJS4584,KTYS,KORD,CRJ7,11:23,false
VTE3075,KIRK,KORD,CRJ2,11:25,false
SKW6069,KORD,KRHI,CRJ2,11:25,false
THY84U,KORD,LTFM,B789,11:25,false
UAL1448,KRDU,KORD,B737,11:26,false
UAL580,KLAX,KORD,A21N,11:27,false
UAL364,KATL,KORD,A319,11:28,false
GJS4407,KCHA,KORD,CRJ7,11:29,false
UAL609,KCLE,KORD,A320,11:29,false
UAL426,KDTW,KORD,B739,11:29,false
SKW6232,KFWA,KORD,CRJ7,11:29,false
SKW5504,KMCI,KORD,E75L,11:29,false
UAL1929,KMSP,KORD,B739,11:29,false
SKW789X,KORD,KDAY,CRJ2,11:29,false
RPA4676,KORD,KDSM,E75S,11:29,false
ENY3996,KORD,KEYW,E170,11:29,false
GJS4450,KORD,KMLI,CRJ7,11:29,false
AAL209,EIDW,KORD,B788,11:30,false
ENY3491,KCWA,KORD,E170,11:30,false
AAL3100,KLGA,KORD,B738,11:30,false
AAL2340,KORD,KBOI,B738,11:30,false
SKW4949,KORD,KCLE,CRJ7,11:30,false
SKW3673,KORD,KDTW,CRJ9,11:30,false
AAL814,KORD,KGEG,B738,11:30,false
DAL2985,KORD,KLGA,BCS3,11:30,false
SKW5733,KORD,KPIA,CRJ2,11:30,false
VTE3041,KUIN,KORD,CRJ2,11:30,false
SKW6225,KASE,KORD,CRJ7,11:31,false
AAL1341,KORD,KABQ,A319,11:31,false
DAL1567,KMSP,KORD,BCS3,11:32,false
SKW5015,KORD,KJLN,CRJ2,11:32,false
SKW6352,KORD,KSTL,CRJ7,11:32,false
AAL523,KDCA,KORD,A320,11:33,false
UAL2182,KORD,KPHL,B39M,11:33,false
SKW5932,KORD,KILM,E75L,11:34,false
SKW5106,KSLN,KORD,CRJ2,11:34,false
AAL1633,CYYC,KORD,B738,11:35,false
VTE3083,KCGI,KORD,CRJ2,11:35,false
SKW6058,KPLN,KORD,CRJ2,11:36,false
SKW5399,KMKE,KORD,CRJ7,11:38,false
UAL622,KCMH,KORD,B739,11:39,false
SKW5065,KLYH,KORD,CRJ2,11:39,false
UAL2032,KJAC,KORD,B737,11:40,false
ENY4009,KORD,KILM,E75L,11:40,false
AAL1743,KORD,KPHL,B738,11:40,false
AAL2524,KORD,KSEA,A321,11:40,false
GTI554,KORD,RKSI,B744,11:40,true
RPA4409,KORD,KMKE,E75L,11:42,false
UAL455,KPIT,KORD,A320,11:42,false
UAL1349,KBOS,KORD,B39M,11:43,false
ENY3446,KBWI,KORD,E170,11:43,false
AAL2627,KORD,KSMF,B738,11:43,false
UAL2430,KDEN,KORD,A21N,11:44,false
SKW5466,KUNV,KORD,CRJ7,11:44,false
SKW6407,KORD,CYYZ,CRJ7,11:45,false
RPA4759,KORD,KATL,E75S,11:45,false
ENY3398,KORD,KLIT,E170,11:45,false
SKW5138,KORD,KMGW,CRJ2,11:45,false
ENY3848,KORD,KXNA,E170,11:45,false
RPA4704,KSDF,KORD,E75S,11:45,false
UAL1061,KORD,KAUS,A320,11:47,false
SKW5720,KORD,KMKE,CRJ7,11:47,false
ENY3375,KORD,KMSP,E170,11:47,false
UAL704,KBWI,KORD,A320,11:48,false
UAL2201,KDCA,KORD,A21N,11:48,false
UAL2683,KMCO,KORD,A21N,11:48,false
UAL289,EINN,KORD,B752,11:50,false
ANA11,KORD,RJAA,B77W,11:50,false
RPA3629,KORD,KROC,E75L,11:52,false
SKW4656,KAVL,KORD,E75L,11:53,false
RPA3485,KCVG,KORD,E75L,11:53,false
UAL1252,KIAD,KORD,B739,11:53,false
RPA3507,KROC,KORD,E75L,11:53,false
UAL2089,TJSJ,KORD,A21N,11:53,false
UAL343,KBNA,KORD,B739,11:54,false
RPA4720,KORD,KCVG,E75S,11:54,false
RPA3406,KABQ,KORD,E75L,11:55,false
SKW562F,KORD,KCMX,CRJ2,11:55,false
SKW6379,KORD,KTVC,CRJ7,11:55,false
SKW5953,KSBN,KORD,CRJ2,11:55,false
GJS4185,KMDT,KORD,CRJ7,11:56,false
UAL1660,KMSN,KORD,A319,11:56,false
ENY3553,KORD,KGRR,E75L,11:56,false
ENY3802,KORD,KSGF,E170,11:56,false
ENY4044,KSYR,KORD,E170,11:56,false
UAL705,KBUF,KORD,A319,11:57,false
UAL1310,KLGA,KORD,B738,11:57,false
SKW5672,KMEM,KORD,E75L,11:57,false
ENY4023,KORD,KPNS,E75L,11:57,false
GJS4572,KROA,KORD,CRJ7,11:57,false
SKW5526,KCRW,KORD,CRJ2,11:58,false
SKW5448,KFAR,KORD,CRJ2,11:58,false
GJS4583,KGRR,KORD,CRJ7,11:58,false
SKW5657,KMLI,KORD,CRJ7,11:58,false
SKW5424,KORD,KBGR,E75L,11:58,false
SKW5263,KABE,KORD,CRJ2,11:59,false
SKW4637,KATW,KORD,CRJ2,11:59,false
UAL1693,KBZN,KORD,B738,11:59,false
SKW4680,KCLT,KORD,E75L,11:59,false
GJS4193,KGRB,KORD,CRJ7,11:59,false
SKW5361,KGSP,KORD,CRJ7,11:59,false
AAL3264,KORD,KDFW,B738,11:59,false
AAL2640,KORD,KSNA,B38M,11:59,false
SKW5807,KPIA,KORD,CRJ2,11:59,false
RPA3595,KRIC,KORD,E75L,11:59,false
UAL1334,CYYZ,KORD,B739,12:00,false
UAL973,EBBR,KORD,B78X,12:00,false
UAL1862,KFAT,KORD,B737,12:00,false
AAL2681,KORD,KCLT,B738,12:00,false
AAL1760,KORD,KDEN,B738,12:00,false
AAL2718,KORD,KLAX,B738,12:00,false
UAL2267,KORD,KLGA,B738,12:00,false
CKK226,KORD,ZSPD,B77L,12:00,true
DAL2247,KSLC,KORD,B738,12:00,false
SKW5717,KTUL,KORD,E75L,12:00,false
AAL2089,KORD,KMCO,B738,12:01,false
ASA578,KSEA,KORD,B738,12:03,false
ENY3480,KCOU,KORD,E170,12:04,false
CAL5142,RJBB,KORD,B77L,12:04,true
GJS4453,KDAY,KORD,CRJ7,12:05,false
RPA4365,KJFK,KORD,E75S,12:05,false
UAL1525,KEWR,KORD,A21N,12:06,false
SKW6244,KLEX,KORD,CRJ7,12:06,false
AMX652,MMGL,KORD,B38M,12:07,false
UAL1554,KORD,KALB,B739,12:08,false
SKW411Y,KORD,KCIU,CRJ2,12:08,false
AAL1041,KPHL,KORD,B738,12:09,false
VOI1704,MMGL,KORD,A21N,12:09,false
VTE3080,KORD,KCGI,CRJ2,12:10,false
AAL2545,KORD,KPDX,A321,12:10,false
RPA3663,CYOW,KORD,E75L,12:11,false
UAL606,KORD,KEWR,B739,12:11,false
AAL2922,KSEA,KORD,A321,12:12,false
SKW5976,KMSO,KORD,E75L,12:13,false
AAL1290,KDFW,KORD,B738,12:14,false
FFT2206,KFLL,KORD,A321,12:15,false
VTE3011,KORD,KBRL,CRJ2,12:15,false
ENY3675,KORD,KMEM,E170,12:15,false
UAL881,KORD,RJTT,B78X,12:15,false
AAL2675,KTUS,KORD,A319,12:15,false
ENY4162,KMSP,KORD,E170,12:16,false
SKW4950,KORD,KCMH,CRJ7,12:16,false
EDV5119,KJFK,KORD,CRJ9,12:17,false
AAL2933,KPDX,KORD,B738,12:17,false
AAL2908,KCLT,KORD,B738,12:19,false
UAL685,KORD,KDFW,B739,12:20,false
SKW5070,KORD,KLAF,CRJ2,12:20,false
VTE3046,KORD,KUIN,CRJ2,12:20,false
UAL1502,KSLC,KORD,B737,12:20,false
SKW5449,KORD,KORF,E75L,12:22,false
ENY3800,KSGF,KORD,E170,12:23,false
GJS4189,KCAE,KORD,CRJ7,12:25,false
AAL3170,KEWR,KORD,A319,12:25,false
UAL2171,KONT,KORD,B739,12:25,false
SKW416M,KORD,KPLN,CRJ2,12:25,false
UAL1114,KDFW,KORD,A320,12:26,false
SKW5659,KELP,KORD,E75L,12:27,false
DAL1567,KORD,KMSP,BCS3,12:27,false
SKW5901,KORF,KORD,E75L,12:27,false
UAL503,KBOS,KORD,B738,12:28,false
UAL356,KPHX,KORD,B39M,12:28,false
UAL2124,KIAH,KORD,B739,12:29,false
RPA3634,KORD,KBNA,E75L,12:29,false
SKW6273,KORD,KOKC,CRJ7,12:29,false
ENY3815,KORD,KSTL,E170,12:29,false
GJS4431,KORD,KXNA,CRJ7,12:29,false
RPA4478,KPIT,KORD,E75L,12:29,false
SKW5732,KRDU,KORD,E75L,12:29,false
ENY4174,KRST,KORD,E170,12:29,false
AAL87,EGLL,KORD,B789,12:30,false
AAL3022,KBOS,KORD,B738,12:30,false
GJS4595,KCID,KORD,CRJ7,12:30,false
GJS4605,KCOU,KORD,CRJ7,12:30,false
SKW456R,KORD,KEAU,CRJ2,12:30,false
RPA4534,KORD,KECP,E75L,12:30,false
AAL555,KORD,KPIT,A320,12:30,false
VIV547,KORD,MMGL,A20N,12:30,false
KAL038,KORD,RKSI,B77W,12:30,true
AAL2614,KSFO,KORD,B738,12:31,false
ENY3391,KATW,KORD,E170,12:32,false
AAL383,KLAX,KORD,B738,12:32,false
ENY3625,KLIT,KORD,E170,12:32,false
ENY3683,KMEM,KORD,E75L,12:32,false
DAL2894,KATL,KORD,B739,12:34,false
ENY3775,KROC,KORD,E75L,12:34,false
DLH436,EDDM,KORD,A359,12:35,false
AAL672,KORD,KFLL,B738,12:35,false
SWR6A,LSZH,KORD,A333,12:35,false
ENY3488,KCVG,KORD,E75L,12:36,false
SKW6445,KTYS,KORD,CRJ7,12:38,false
ENY3439,KBNA,KORD,E75L,12:39,false
AAL2898,KIND,KORD,A319,12:39,false
ENY3556,KGSP,KORD,E170,12:40,false
SKW4647,KORD,KCID,CRJ7,12:40,false
SKW5437,KORD,KDLH,CRJ7,12:40,false
GJS4443,KORD,KFSD,CRJ7,12:40,false
GJS4598,KORD,KGRR,CRJ7,12:40,false
UAL1448,KORD,KIAH,B739,12:40,false
UAL777,KORD,KLAS,A21N,12:40,false
SKW5244,KORD,KLNK,CRJ2,12:40,false
UAL561,KORD,KMCI,A320,12:40,false
SKW5414,KORD,KMEM,E75L,12:40,false
UAL2749,KORD,KMSP,A319,12:40,false
UAL247,KORD,KOMA,A320,12:40,false
RPA3432,KORD,KPIT,E75L,12:40,false
ANA8402,RJAA,KORD,B77L,12:40,true
ENY4200,KORD,KHPN,E170,12:41,false
SKW5691,KORD,KICT,CRJ2,12:41,false
AAL2437,KORD,KRSW,B738,12:41,false
UAL2091,KSFO,KORD,A21N,12:41,false
ENY3981,KAVL,KORD,E75L,12:43,false
SKW6488,CYYZ,KORD,CRJ7,12:44,false
GJS4475,KORD,KATW,CRJ7,12:45,false
UAL623,KORD,KBZN,A320,12:45,false
UAL752,KORD,KDCA,B737,12:45,false
UAL1811,KORD,KMCO,B739,12:45,false
GJS4556,KORD,KMLI,CRJ7,12:45,false
SKW5999,KORD,KOKC,E75L,12:45,false
GJS4513,KORD,KPIA,CRJ7,12:45,false
GJS4436,KORD,KSGF,CRJ7,12:45,false
UAL1955,KORD,KSLC,B737,12:45,false
SKW6033,KORD,KTVC,CRJ7,12:45,false
SKW5575,KTVC,KORD,CRJ7,12:45,false
RPA3702,KORD,KIND,E75L,12:47,false
AAL518,KSAN,KORD,B38M,12:47,false
ENY3476,KCMI,KORD,E170,12:48,false
UAL664,KLAS,KORD,B739,12:48,false
RPA3554,KORD,KCMH,E75L,12:48,false
SKW4788,KSUN,KORD,E75L,12:48,false
ENY3596,KORD,KIND,E170,12:49,false
RPA4371,KORD,KJFK,E75S,12:50,false
SKW362T,KORD,KTUL,E75L,12:51,false
AAL2765,KPHX,KORD,B738,12:51,false
UAL1239,KATL,KORD,B738,12:52,false
AAL489,KDCA,KORD,B738,12:53,false
UAL794,KORD,KBOS,B739,12:53,false
ENY3786,KDAY,KORD,E170,12:54,false
SKW5912,KLNK,KORD,CRJ7,12:54,false
SKW5692,KORD,KLIT,E75L,12:54,false
UAL2451,KSJC,KORD,A319,12:54,false
DLH430,EDDF,KORD,B748,12:55,false
RPA4746,KMDT,KORD,E75S,12:55,false
UAL2765,KORD,CYYZ,A320,12:55,false
LYM3912,KORD,KIWD,E145,12:55,false
GJS4581,KORD,KSTL,CRJ7,12:55,false
UAL12,LSZH,KORD,B763,12:55,false
AAL1747,KDEN,KORD,A319,12:56,false
UAL1150,KORD,KDEN,A21N,12:56,false
SKW6418,KORD,KAZO,CRJ7,12:59,false
GJS4388,KORD,KCVG,CRJ7,12:59,false
SKW5008,KORD,KDAY,CRJ7,12:59,false
UAL1781,KORD,KDSM,B737,12:59,false
SKW5100,KFOD,KORD,CRJ2,13:00,false
SKW5003,KHSV,KORD,CRJ7,13:00,false
UAL2635,KLGA,KORD,B738,13:00,false
EDV5035,KORD,KJFK,CRJ9,13:00,false
UAL1363,KORD,KLAX,A21N,13:00,false
UAL2189,KORD,KLGA,B738,13:00,false
UAL2683,KORD,KSAN,B739,13:00,false
DAL1564,KORD,KSEA,B738,13:00,false
UAL1288,KRNO,KORD,B39M,13:00,false
ENY4190,KTVC,KORD,E170,13:00,false
AZG4861,UBBB,KORD,B748,13:00,true
ENY3971,KORD,KBHM,E170,13:01,false
ASA579,KORD,KSEA,B738,13:01,false
UAL2466,KMCO,KORD,A21N,13:02,false
UAL1410,KDSM,KORD,B739,13:03,false
DAL1716,KDTW,KORD,B712,13:03,false
GJS4395,KSTL,KORD,CRJ7,13:03,false
SKW4669,KASE,KORD,E75L,13:04,false
DAL2240,KLGA,KORD,B738,13:05,false
UAL2290,KORD,KDFW,B738,13:05,false
AAL1970,KORD,KJAC,A319,13:05,false
SKW5266,KTUS,KORD,E75L,13:05,false
UAL2207,KPHL,KORD,B39M,13:06,false
UAL1968,CYYC,KORD,B738,13:07,false
UAL1215,KSAV,KORD,B39M,13:07,false
UAL1875,KEWR,KORD,B739,13:08,false
SKW5874,KECP,KORD,E75L,13:09,false
UAL1069,KSAN,KORD,A21N,13:09,false
UAL587,KSNA,KORD,A21N,13:09,false
SKW5386,KBOI,KORD,E75L,13:10,false
UAL592,KCHS,KORD,A320,13:10,false
SKW5810,KICT,KORD,E75L,13:10,false
LYM5880,KMKL,KORD,E145,13:10,false
